bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
44284,The Confident Child,3.82,3.63,393040585,9780393040586,3.94,270,13,5,852048000,3.96
40076,Artful Paper Dolls: New Ways to Play with a Traditional Form,3.97,4.07,1579907156,9781579907150,3.94,144,59,5,1154361600,4.04
11026,Barnaby Rudge,3.91,3.81,140437282,9780140437287,3.94,744,8156,366,1046275200,3.91
34327,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),4.07,4.38,8484451143,9788484451143,3.94,383,6,0,1136044800,4.07
24173,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),3.97,4.02,068987040X,9780689870408,3.92,80,625,30,1120147200,3.92
41805,I  Robot: The Illustrated Screenplay,4.05,4.03,1596870419,9781596870413,3.94,288,26,1,1083340800,3.8
37072,The Marriage Lesson (Effingtons  #3),3.83,3.9,380818205,9780380818204,3.94,372,1484,67,988646400,3.87
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,4.04,4.27,385265565,9780385265560,3.94,323,12092,837,694540800,3.86
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,3.68,3.53,3423242302,9783423242301,3.94,377,1,1,975600000,3.79
19511,Essay on the Freedom of the Will,4.03,4.15,486440117,9780486440118,3.94,128,379,20,1115308800,3.95
32351,Mutants: On Genetic Variety and the Human Body,3.96,4.05,142004820,9780142004821,3.94,448,3040,200,1106582400,3.91
16448,Welcome to the Great Mysterious,3.85,3.78,345442741,9780345442741,3.94,368,2432,202,1009900800,3.88
32637,Imajica: The Reconciliation,4.09,4.42,61094153,9780061094156,3.94,544,2583,30,800035200,3.95
5875,Regeneration (Species Imperative  #3),3.99,4.13,756403456,9780756403454,3.92,543,54,2,1146499200,3.99
18639,Two Girls  Fat and Thin,3.87,3.64,684843129,9780684843124,3.94,320,1632,150,888508800,3.9
23784,The Major Plays,4.06,4.18,451530373,9780451530370,3.94,406,102,16,1165248000,3.95
22123,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,3.66,3.4,446699004,9780446699006,3.92,211,34,3,1170259200,3.66
12623,Perilous Power: The Middle East & US Foreign Policy,3.96,4.05,1594513120,9781594513121,3.93,242,270,16,1158249600,3.82
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,3.97,4.06,823016625,9780823016624,3.94,144,31,1,1086019200,3.97
27151,Pop Internationalism,3.9,3.68,262611333,9780262611336,3.94,221,310,16,856713600,3.9
18753,The World's Last Night: And Other Essays,4.17,4.18,156027712,9780156027717,3.93,132,1097,117,1036339200,3.94
25101,Season of Mists (The Sandman  #4),4.18,4.54,1563890356,9781563890352,3.94,217,50951,1038,920995200,4.1
23423,The Consolations of Philosophy,3.85,4.01,140276610,9780140276619,3.94,272,763,70,983376000,3.93
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,3.84,3.68,743222636,9780743222631,3.92,480,72,4,1086624000,3.86
5499,Midaq Alley,3.95,3.85,385264763,9780385264761,3.94,286,4815,446,691516800,3.86
19040,No More Water in the Tub!,3.93,3.95,140564306,9780140564303,3.94,32,214,38,912441600,4.02
11463,In Pharaoh's Army: Memories of the Lost War,3.93,4.08,679760237,9780679760238,3.94,240,2398,175,812044800,3.9
424,Slouching Towards Bethlehem,4.0,4.21,374521727,9780374521721,3.94,238,26934,1825,654710400,3.9
38647,A Little Princess,4.05,4.16,1402712758,9781402712753,3.94,160,3784,84,1109606400,4.03
24875,House of Stairs,3.75,3.85,140345809,9780140345803,3.94,176,3423,447,670435200,4.02
13653,Five Complete Novels,4.03,4.13,517480107,9780517480106,3.94,579,58,13,494611200,3.96
32966,The Merchant of Venice,3.95,3.8,141013958,9780141013954,3.94,240,140,8,1112803200,3.94
8489,Muhammad: A Prophet for Our Time,3.96,4.08,60598972,9780060598976,3.94,256,1896,202,1161014400,3.95
16641,The Sorrows of Young Werther and Selected Writings,3.86,3.8,451529626,9780451529626,3.94,255,971,38,1120492800,3.87
25879,Castlevania: Curse of Darkness Official Strategy Guide,3.93,3.7,744006457,9780744006452,3.94,176,10,0,1130428800,3.71
12930,Messenger (The Giver  #3),3.92,3.91,385732538,9780385732536,3.94,169,93589,6654,1156176000,3.94
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,3.92,3.99,553813536,9780553813531,3.94,496,1278,207,1080748800,4.05
10796,A Farewell to Arms,3.9,3.8,743564375,9780743564373,3.94,8,290,65,1146412800,3.82
8178,Birthright (Diablo: The Sin War  #1),3.85,3.74,743471229,9780743471220,3.94,326,1246,69,1159632000,3.87
30616,Readings for Meditation and Reflection,4.19,4.32,60652853,9780060652852,3.94,176,272,27,820771200,4.02
13733,Bleach  Volume 19,4.26,4.36,142151043X,9781421510439,3.94,216,5922,81,1180972800,4.24
23811,The Silence of the Lambs,4.04,4.27,851708714,9780851708713,3.94,96,510,14,1017331200,4.05
42632,Thirst,4.07,4.36,807068969,9780807068960,3.94,88,3689,351,1160841600,4.14
28340,Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259),4.14,3.9,9684324162,9789684324169,3.94,147,52,7,909504000,3.91
36953,Stanley,3.78,3.61,60225351,9780060225353,3.94,64,8,1,725731200,3.91
31456,The Twits,4.04,3.96,141318309,9780141318301,3.94,96,98823,2552,1088006400,4.02
10617,The Bachman Books,3.99,4.11,452277752,9780452277755,3.94,704,62529,494,844099200,3.9
41430,Imaginary Lands,3.84,3.59,862032806,9780862032807,3.94,256,463,19,543686400,3.87
4221,The Guide to Dan Brown's the Solomon Key,3.61,2.98,875168167,9780875168166,3.92,183,34,2,1128009600,3.61
1568,Acharnians,3.9,3.42,1585100870,9781585100873,3.94,96,23,1,1051718400,3.75
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,4.11,4.41,1556434308,9781556434303,3.92,784,2948,144,1036425600,4.24
22550,The Gunslinger,4.0,3.96,670032549,9780670032549,3.94,231,2309,230,1056297600,3.93
17133,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,3.94,3.98,691102961,9780691102962,3.94,229,143,18,1027180800,4.13
13275,Poetics of Music in the Form of Six Lessons,3.98,4.11,674678567,9780674678569,3.94,160,988,31,4809600,4.12
1559,Oedipus the King,3.9,3.7,1416500332,9781416500339,3.94,144,740,57,1120147200,3.9
23439,Die Farbe von Wasser,3.95,4.09,342661278X,9783426612781,3.94,317,38,1,980956800,3.98
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,4.03,4.16,756611288,9780756611286,3.94,64,748,18,1112371200,4.05
16091,Grendel: Devil by the Deed,4.01,4.08,159307736X,9781593077365,3.94,48,539,29,1174924800,3.9
34407,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,3.78,3.5,156032597,9780156032599,3.94,756,217,37,1146412800,3.94
19859,The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3),3.87,3.98,786942886,9780786942886,3.93,345,164,6,1178553600,3.9
23515,Astronomy For Dummies,3.89,3.84,764584650,9780764584657,3.94,318,285,27,1115308800,3.89
23017,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,3.87,3.77,29227968,9780029227961,3.94,384,293,17,667756800,3.86
40597,My Dirty Thirties: Romantic Hedonism,3.61,3.0,1932420347,9781932420340,3.94,144,8,1,1088611200,3.61
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),4.08,4.25,60556501,9780060556501,3.94,48,6307,64,1095696000,4.0
3976,Hard Freeze (Joe Kurtz  #2),3.9,3.84,312989482,9780312989484,3.94,320,734,44,1063555200,3.92
18251,Great Expectations,3.92,3.77,140620168,9780140620160,3.94,443,905,61,758390400,3.91
27054,Red Message,3.7,3.12,380898039,9780380898039,3.94,320,8,2,512668800,3.82
37043,Septem Quae Supersunt Tragoediae,4.01,4.1,198145705,9780198145707,3.62,352,6,0,95529600,4.0
15872,Harry Potter y el misterio del príncipe (Harry Potter  #6),4.3,4.57,8478889930,9788478889938,3.94,602,5104,386,1141056000,3.89
28873,Dragonology (Ologies  #1),3.96,4.11,763623296,9780763623296,3.94,32,7726,221,1065974400,3.96
12545,Stiff: The Curious Lives of Human Cadavers,3.97,4.06,141007451,9780141007458,3.94,304,1029,188,1088611200,3.93
4200,White Teeth,3.65,3.77,140276335,9780140276336,3.94,542,4202,406,980352000,3.91
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.95,3.75,307237699,9780307237699,3.94,375,127324,4496,1161014400,3.93
16654,The Work of the Sun (The Green Lion Trilogy #3),3.88,4.0,441909116,9780441909117,3.94,258,157,5,636220800,3.85
17798,Fads and Fallacies in the Name of Science,3.99,4.06,486203948,9780486203942,3.94,384,1022,46,-397209600,3.97
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,4.08,4.1,1578050499,9781578050499,3.94,304,679,53,995299200,3.98
8861,Death of an Addict (Hamish Macbeth  #15),3.83,3.8,446608289,9780446608282,3.94,214,3015,167,983376000,3.91
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,3.8,3.48,805081240,9780805081244,3.94,248,4002,473,1153756800,4.01
21353,Odd Thomas (Odd Thomas #1),3.94,3.97,739301764,9780739301760,3.94,11,106,32,1070899200,4.03
26603,Tulips & Chimneys,4.14,4.38,871401657,9780871401656,3.94,208,1206,49,840211200,4.07
1476,The Bacchae and Other Plays,4.02,4.14,140447261,9780140447262,3.94,360,164,8,1138204800,3.94
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,4.1,4.29,385495323,9780385495325,3.94,412,16531,977,967478400,3.88
31742,The Story of a Shipwrecked Sailor,3.91,3.78,067972205X,9780679722052,3.94,128,462,44,605721600,3.9
30528,Observations on the Feeling of the Beautiful and Sublime,3.86,3.64,520240782,9780520240780,3.94,124,435,24,1074096000,3.96
15812,Hour Game (Sean King & Michelle Maxwell  #2),3.99,3.97,140500522X,9781405005227,3.94,437,15,2,1106236800,3.93
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,3.85,3.71,312342349,9780312342340,3.92,240,162,34,1170691200,3.92
45479,The Subtle Knife (His Dark Materials  #2),4.0,4.13,375846727,9780375846724,3.94,326,677,77,1188576000,3.97
12847,The Art of Dreaming,4.08,4.1,1855384272,9781855384279,3.94,260,3618,97,1076860800,3.98
15498,Var the Stick (Battle Circle  #2),3.75,3.76,552097365,9780552097369,3.94,172,762,13,164563200,4.01
40157,Instead of Three Wishes,3.97,3.78,60842318,9780060842314,3.94,160,923,112,1154966400,4.1
23968,The Female Brain,3.89,3.83,767920090,9780767920094,3.94,304,8655,1203,1154361600,3.89
40622,Europe on a Shoestring,3.78,4.05,1741045916,9781741045918,3.94,1284,357,16,1172678400,3.48
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),4.13,4.35,791071685,9780791071687,3.94,258,28254,196,1040227200,4.1
3075,Enchanted April: Acting Edition,3.82,3.61,822219751,9780822219750,3.94,73,67,6,1081267200,3.93
6089,Transform Your Life: A step-by-step programme for change,3.95,4.0,749919442,9780749919443,3.94,176,6,0,909590400,4.04
16335,The Mystery of the Blue Train (Hercule Poirot  #6),3.96,3.8,1579126952,9781579126957,3.94,317,23274,1053,1175184000,4.03
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,4.11,4.5,670839353,9780670839353,3.94,274,8,1,678294000,3.93
32951,Sister Outsider: Essays and Speeches,4.11,4.49,895941414,9780895941411,3.93,190,12105,568,454867200,4.11
478,Bowling Alone: The Collapse and Revival of American Community,3.84,3.8,743203046,9780743203043,3.94,544,4762,512,997113600,3.9
25701,The Wealth of Nations,3.9,3.88,679783369,9780679783367,3.94,1184,1165,62,963331200,3.98
20253,House Harkonnen (Prelude to Dune #2),3.75,3.67,553580302,9780553580303,3.94,733,13161,206,998928000,3.84
15683,Lyrical and Critical Essays,4.02,4.27,394708520,9780394708522,3.94,365,817,52,21916800,3.9
16285,The Custard Kid (Black Cats),4.06,4.4,713659890,9780713659894,3.94,62,5,0,1004457600,4.08
45113,Der lohfarbene Mann (Die zweiten Chroniken von Fitz  dem Weitseher  #1),4.02,4.31,3404283368,9783404283361,3.94,880,8,0,1049126400,4.04
20157,McDougal Littell Science: Student Edition Grade 6 Earth Science 2006,3.28,2.0,618615385,9780618615384,3.94,972,3,0,1113235200,3.28
122,The Power of One (The Power of One  #1),4.01,4.35,034541005X,9780345410054,3.94,544,69167,4551,843926400,3.88
2137,A Home at the End of the World,3.07,3.91,312424086,9780312424084,3.94,342,14769,658,1088611200,3.83
40922,Best Science Fiction Stories of Clifford D. Simak,3.93,3.94,446658081,9780446658089,3.94,253,64,5,76176000,3.93
27516,The Brethren: Inside the Supreme Court,3.9,4.11,743274024,9780743274029,3.94,592,3841,189,1120147200,3.96
22197,Zero Debt: The Ultimate Guide to Financial Freedom,3.86,3.74,1932450750,9781932450750,3.94,204,49,10,1091289600,3.86
13050,The Social Contract and The First and Second Discourses,3.88,3.83,300091419,9780300091410,3.94,328,63,2,1013097600,3.98
7663,A Case of Need,3.8,3.72,451210638,9780451210630,3.94,416,17135,654,1060012800,3.95
22649,Bookends,3.64,3.72,767907817,9780767907811,3.94,368,37153,822,1053964800,3.86
40706,Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy,3.5,2.67,316773786,9780316773782,3.92,260,3,1,883584000,3.6
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,3.82,3.62,72262788,9780072262780,3.94,260,24,0,1138032000,3.93
13932,The Noonday Demon: An Atlas of Depression,4.05,4.18,684854678,9780684854670,3.94,576,9255,724,1017676800,3.85
26439,Absolute C++,3.8,3.83,321468937,9780321468932,3.94,943,36,4,1172678400,4.01
39980,A Year Down Yonder (A Long Way from Chicago  #2),3.93,4.11,142300705,9780142300701,3.94,160,26143,1638,1037808000,4.02
15239,The Lord of the Rings: Official Movie Guide,4.13,4.39,618154027,9780618154029,3.94,120,6356,21,1004976000,4.07
32692,Gerald's Game,4.0,3.51,831727527,9780831727529,3.94,332,117178,2678,715276800,3.91
40502,Once A Warrior King: Memories of an Officer in Vietnam,4.04,4.27,345479076,9780345479075,3.92,352,413,24,521478000,3.9
22584,Flow My Tears  the Policeman Said,3.98,3.91,1857983416,9781857983418,3.94,204,26767,1075,1005148800,3.93
11494,Humboldt's Gift,3.89,3.86,140189440,9780140189445,3.94,487,6995,378,833558400,3.94
27167,An Unquiet Grave (Louis Kincaid  #7),4.02,4.13,786016078,9780786016075,3.94,384,614,68,1138723200,3.96
37986,A Search for What Makes Sense: Finding Faith,3.7,3.59,310272661,9780310272663,3.94,187,132,15,1171123200,3.88
11428,Forever (Firstborn  #5),4.34,4.43,1414307640,9781414307640,3.94,346,8158,146,1172073600,4.23
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,3.92,3.97,015602764X,9780156027649,3.94,259,45589,726,1036080000,3.94
39105,Love Poems,4.17,4.26,688149898,9780688149895,3.94,96,1743,134,855849600,3.86
22035,Fools Die,3.85,3.72,451160193,9780451160195,3.94,544,5197,215,307555200,3.95
3968,Endymion,3.92,4.17,2221089561,9782221089569,3.98,572,29,1,913564800,3.94
15904,The Sunday Philosophy Club (Isabel Dalhousie  #1),3.89,3.36,1400077095,9781400077090,3.94,272,16314,1764,1121097600,3.88
5514,Anne Frank: Life in Hiding,3.91,3.99,380732548,9780380732548,3.94,64,152,23,944582400,4.0
11089,The Read-Aloud Handbook,4.08,4.41,143037390,9780143037392,3.94,432,4357,707,1153756800,3.91
33973,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet,3.95,3.93,743286987,9780743286985,3.94,288,256,28,1127145600,3.85
39307,The Forbidden (Vampire Huntress  #5),4.05,4.27,312940025,9780312940027,3.94,490,2133,42,1151337600,3.92
43895,Legends 2 (Legends 1  Volume 2of3),3.95,3.88,812575237,9780812575231,3.94,379,623,20,941385600,3.84
20233,A False Mirror (Inspector Ian Rutledge  #9),4.0,4.02,60786736,9780060786731,3.94,384,2519,225,1168272000,3.86
25074,How it Ended,3.77,3.49,747553564,9780747553564,3.94,196,762,56,1249488000,3.83
37657,The Body in the Lighthouse,3.84,3.68,380813866,9780380813865,3.92,352,434,28,1080576000,3.87
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),4.05,4.27,765348446,9780765348449,3.94,464,299,6,1073232000,4.0
12527,Pilgrim at Tinker Creek,4.04,4.11,72434171,9780072434170,3.94,288,17681,1596,959788800,3.94
19981,Law of Enclosures,3.72,3.65,067100347X,9780671003470,3.94,320,72,2,854726400,3.84
9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,4.02,4.21,080282966X,9780802829665,3.92,330,44,10,1162310400,3.98
5204,We Were the Mulvaneys,3.71,3.73,452282829,9780452282827,3.94,454,87367,2553,873043200,3.9
37438,Hokkaido Highway Blues: Hitchhiking Japan,3.87,4.0,1841952885,9781841952888,3.94,344,2837,195,1054742400,3.77
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.95,3.97,61245135,9780061245138,3.92,496,98,5,1165507200,3.97
7849,Moby Dick  or The Whale,3.74,3.5,810119110,9780810119116,3.92,573,106,19,1000828800,4.01
4394,Collected Novellas,3.99,4.0,006093266X,9780060932664,3.94,288,838,51,1199721600,4.05
1391,Aeneid: Selections from Books 1  2  4  6  10  12,4.0,4.35,086516584X,9780865165847,3.94,161,69,6,978278400,4.09
15783,The Sideways Guide to Wine and Life,4.11,4.38,1557046867,9781557046864,3.94,64,8,0,1116950400,4.15
21624,Study War No More: A Selection of Alternatives,3.88,3.56,380405199,9780380405190,3.94,323,97,2,276019200,3.87
7444,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,3.87,3.97,965079929,9780965079921,3.94,943,299,14,659980800,4.08
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),3.7,3.29,553273469,9780553273465,3.94,339,515,19,583686000,3.84
23832,The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,3.92,3.93,399532978,9780399532979,3.92,272,47,13,1165248000,3.97
41193,A Thousand Acres,3.74,3.81,1400033837,9781400033836,3.94,371,53322,2358,1070294400,3.88
22804,犬夜叉 12,4.17,4.25,4091255825,9784091255822,4.23,192,13,0,937584000,4.18
40022,"The Hound of the Baskervilles: Another Adventure of Sherlock Holmes  with ""the Adventure of the Speckled Band""",4.08,4.11,1551117223,9781551117225,3.94,300,1356,32,1136822400,3.77
13460,Girls Think of Everything: Stories of Ingenious Inventions by Women,4.0,4.15,618195637,9780618195633,3.94,64,906,171,1015776000,3.96
3661,Doctor Copernicus  (The Revolutions Trilogy #1),3.71,3.65,679737995,9780679737995,3.94,242,583,60,750355200,3.9
37032,The Risk of Darkness (Simon Serrailler  #3),3.88,3.95,701179791,9780701179793,3.94,320,3060,264,1151683200,4.0
33438,Peach Cobbler Murder (Hannah Swensen  #7),3.86,3.92,758201559,9780758201553,3.94,384,11633,554,1138723200,3.81
13931,Foxmask (Saga of the Light Isles  #2),4.06,4.1,765345919,9780765345912,3.94,560,4123,145,1130774400,3.8
9826,Oh Rats! The Story of Rats and People,3.87,3.77,525477624,9780525477624,3.94,48,432,90,1155744000,3.88
13257,Many Luscious Lollipops: A Book About Adjectives,4.0,4.06,698116410,9780698116412,3.92,48,322,41,888163200,4.02
37328,The Consumer Society: Myths and Structures,3.96,4.11,761956921,9780761956921,3.94,224,698,28,892483200,3.98
31580,In Search of Duende,4.1,4.3,811213765,9780811213769,3.94,99,616,36,892742400,4.07
13470,Think on These Things,4.07,4.36,60916095,9780060916091,3.94,258,2509,137,624038400,4.02
3469,Nights in Rodanthe,3.99,3.84,446691798,9780446691796,3.92,212,1596,157,1091289600,3.91
1925,The Avalanche Handbook,3.97,4.07,898868092,9780898868098,3.94,342,43,1,1160582400,3.97
31784,Nietzche and Philosophy,4.04,4.17,231138768,9780231138765,3.94,256,50,1,1147708800,3.93
7375,Lafayette,4.07,4.37,471468851,9780471468851,3.94,452,660,92,1067616000,4.07
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),3.95,4.01,312936915,9780312936914,3.94,496,4991,271,1109606400,3.92
32584,Mysteries,3.88,4.09,141186186,9780141186184,3.92,313,282,37,978278400,3.94
32075,The Woman Who Rode Away and Other Stories,3.78,3.49,521294304,9780521294300,3.94,556,27,1,1028736000,3.93
35288,All Over You (Secret Lives of Daytime Divas  #2),3.82,3.73,373793243,9780373793242,3.94,251,521,35,1174924800,3.81
32422,Hideaway,3.93,3.84,425203891,9780425203897,3.94,413,30539,453,1120492800,3.91
25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),4.11,4.16,64401480,9780064401487,3.94,128,48919,1089,1187020800,4.0
1643,El último lector,3.95,4.14,8433968777,9788433968777,3.94,209,331,24,1247587200,4.0
17224,The Diamond Color Meditation: Color Pathway to the Soul,4.28,5.0,1890995525,9781890995522,3.94,74,5,3,1138723200,4.28
13144,Roses Are Red (Alex Cross  #6),3.89,4.04,747266999,9780747266990,3.94,421,220,19,993398400,3.89
17189,The Invisible Man,3.82,3.64,014143998X,9780141439983,3.94,161,871,84,1112198400,3.94
24634,Rob Roy MacGregor,3.92,3.93,1897784317,9781897784310,3.94,192,100,3,1346428800,3.92
18844,Flush,3.96,3.83,156319527,9780156319522,3.94,204,3567,336,213206400,3.94
14096,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,4.0,4.12,1401307787,9781401307783,3.94,304,30333,1293,1104854400,3.94
10561,The Three Musketeers,3.97,4.07,1596009705,9781596009707,3.94,24,54,11,1122220800,4.1
4435,Dry,3.86,4.03,1843541858,9781843541851,3.94,295,1158,91,1109606400,3.96
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,4.02,4.09,142000191,9780142000199,3.92,288,187,8,1009728000,3.91
22914,The Annotated Brothers Grimm,4.09,4.46,393058484,9780393058482,3.94,462,3132,103,1095350400,3.98
31441,Angry Black White Boy,3.8,3.55,1400054877,9781400054879,3.94,352,614,77,1110211200,3.86
11809,Insurgent Collective Action and Civil War in El Salvador,3.89,3.83,521010500,9780521010504,3.94,332,54,4,1066233600,3.93
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,3.9,3.87,29131693,9780029131695,3.94,352,41,3,791568000,3.86
16902,Walden,4.1,3.79,691096120,9780691096124,3.94,352,128351,3652,1082217600,4.13
11157,Four Mothers,3.84,3.69,312263236,9780312263232,3.94,276,204,28,960566400,3.83
41784,Mike Nelson's Death Rat!,3.83,3.66,60934727,9780060934729,3.94,336,450,44,1050336000,3.96
21765,Blood on the Moon: The Assassination of Abraham Lincoln,3.99,4.13,813191513,9780813191515,3.94,360,497,58,1128096000,3.92
14865,Vanishing Acts,3.8,3.69,743454553,9780743454551,3.94,426,87109,3920,1131984000,3.84
32774,At the Mountains of Madness and Other Novels of Terror,4.16,4.44,7127774,9780007127771,3.94,552,29,5,1024243200,3.99
11298,A Wild Sheep Chase (The Rat  #3),3.94,3.95,037571894X,9780375718946,3.94,353,68918,3022,1018281600,3.9
17236,Dracula,3.89,3.99,744586534,9780744586534,3.94,336,73,8,1096819200,3.94
42148,Kissing the Beehive (Crane's View  #1),3.9,3.7,575402911,9780575402911,3.94,256,808,40,965836800,3.94
15409,The Twenty-Seventh City,3.56,3.12,1841157481,9781841157481,3.93,528,125,17,1051718400,3.91
11995,Resistance  Rebellion and Death: Essays,4.06,4.2,679764011,9780679764014,3.92,288,2448,104,809625600,3.9
10562,The Three Musketeers (Great Illustrated Classics),4.11,4.08,1577658035,9781577658030,3.94,236,1379,56,1133539200,3.97
8880,Planet of the Apes  Volume 1: Old Gods,3.72,2.62,1569716684,9781569716687,3.94,80,8,2,1015257600,3.9
2327,The Letters of J.R.R. Tolkien,4.08,4.15,618056998,9780618056996,3.94,502,4689,171,960220800,3.94
40273,Star Trek Voyager Companion,3.93,3.95,743417518,9780743417518,3.94,482,162,9,1051718400,3.91
1130,The Warren Buffett Way,3.99,4.13,471743674,9780471743675,3.92,245,228,16,1128096000,3.88
2178,Flaubert in Egypt: A Sensibility on Tour,3.8,3.62,140435824,9780140435825,3.94,230,378,31,828115200,3.82
18449,The Best of the Journal of Irreproducible Results,4.05,4.32,894805959,9780894805950,3.92,195,40,4,600364800,4.01
18067,Cocktail Time,4.14,4.13,1585675741,9781585675746,3.94,304,648,51,1098288000,3.99
22418,Transmetropolitan  Vol. 3: Year of the Bastard,4.28,4.41,1563895684,9781563895685,3.94,144,13360,193,936115200,4.1
25295,The Legend of Huma (Dragonlance: Heroes  #1),3.85,4.03,078693137X,9780786931378,3.92,379,17274,113,1072886400,3.9
43958,Apologia Pro Vita Sua (A Defense of One's Life),3.99,4.12,486442136,9780486442136,3.94,336,894,52,1118937600,3.95
18817,Dostoevsky: The Years of Ordeal  1850-1859,4.23,4.43,691014221,9780691014227,3.94,336,151,22,538156800,4.13
13648,Gifts (Annals of the Western Shore  #1),4.03,3.7,152051244,9780152051242,3.94,286,6666,606,1143820800,4.03
18047,The Adventures of Sally,4.14,3.78,1426423705,9781426423703,3.92,232,10,0,1211990400,3.87
8428,Insects & Spiders,4.12,4.5,783548818,9780783548814,3.94,64,4,0,927475200,3.87
658,The Kingdom of God Is Within You,4.08,4.13,486451380,9780486451381,3.94,352,2403,210,1157644800,3.95
3425,Tim,4.07,3.81,380711966,9780380711963,3.94,288,153,17,657388800,3.87
17247,Macbeth (No Fear Shakespeare),3.88,3.9,1586638467,9781586638467,3.94,219,1292,138,1050336000,3.81
4631,A Moveable Feast,3.93,4.04,99285045,9780099285045,3.94,192,82993,4808,1346860800,3.9
13500,Fevre Dream,3.96,3.86,067145577X,9780671455774,3.94,350,127,25,378662400,3.9
33333,Searching for God Knows What,3.92,3.92,785263713,9780785263715,3.94,246,23657,692,1097424000,4.06
17185,The Invisible Man,3.77,3.64,812504674,9780812504675,3.94,178,313,39,716486400,3.83
37326,Fragments,3.9,3.8,1844675734,9781844675739,3.94,148,127,11,1168963200,3.97
15170,The Solace Of Leaving Early,3.86,3.79,7152531,9780007152537,3.93,315,87,15,1067788800,3.88
17890,The Gambler/Bobok/A Nasty Story,4.1,3.99,140441794,9780140441796,3.92,240,576,41,-113644800,3.91
22414,The Invisible Heart: An Economic Romance,3.83,3.74,262681358,9780262681353,3.94,282,609,90,1014307200,3.9
5139,The Devil Wears Prada (The Devil Wears Prada  #1),3.74,3.74,307275558,9780307275554,3.94,432,744569,7247,1148918400,3.86
23944,Cities of the Red Night,3.8,3.77,312278462,9780312278465,3.93,332,3893,196,988905600,3.83
26759,Dark Water,3.79,3.61,1932234225,9781932234220,3.94,279,2433,146,1149523200,3.79
39632,Bad (Fearless  #13),3.68,3.97,743415353,9780743415354,3.93,215,728,6,1026230400,3.98
5991,混血王子的背叛 (哈利波特  #6),4.21,4.57,9573321742,9789573321743,4.34,735,75,0,1128096000,4.24
14285,Lives of Girls and Women,3.94,3.99,375707492,9780375707490,3.94,277,8461,553,981993600,3.9
12517,On Directing Film,3.91,3.86,140127224,9780140127225,3.94,107,2448,146,694195200,3.91
19501,Eat  Pray  Love,3.65,3.55,143038419,9780143038412,3.94,368,1362264,47620,1170259200,3.83
23931,Nova Express (The Nova Trilogy  #3),3.8,3.67,802133304,9780802133304,3.94,192,2541,70,759081600,3.77
13397,Checkmate (Tom Clancy's Splinter Cell  #3),3.92,3.94,425212785,9780425212783,3.94,402,3896,65,1162828800,3.91
